BuildingArea,YearBuilt,Car,Address,Postcode,Rooms,Price,Date
,,2.0,107 McFadzean Av,3073.0,3,725000.0,15/07/2017
,,3.0,106 Miranda Rd,3073.0,3,880000.0,15/07/2017
69.0,2015.0,2.0,1/118 Rathcown Rd,3073.0,2,502000.0,15/07/2017
,,4.0,57 Southernhay St,3073.0,3,1175000.0,15/07/2017
,,1.0,107/61 Stawell St,3121.0,1,432000.0,15/07/2017
89.0,2008.0,2.0,201/65 Stawell St,3121.0,2,800000.0,15/07/2017
88.0,1989.0,2.0,2/9 Green St,3135.0,3,710000.0,15/07/2017
,,1.0,7 Hylton Cr,3084.0,2,1310000.0,15/07/2017
,,1.0,16 Jones Cr,3084.0,2,855000.0,15/07/2017
143.0,1984.0,1.0,3 Barwon Ct,3178.0,3,735000.0,15/07/2017
178.0,2003.0,2.0,2 Wallingford Pl,3178.0,3,755000.0,15/07/2017
156.0,1994.0,2.0,16 Reading Cl,3064.0,3,537000.0,15/07/2017
106.0,1970.0,1.0,14/10 Claude St,3198.0,2,386000.0,15/07/2017
184.75,1980.0,4.0,10 Maple St,3198.0,4,763000.0,15/07/2017
,,1.0,54 Rosslyn Av,3198.0,3,725000.0,15/07/2017
170.0,1970.0,3.0,210 Seaford Rd,3198.0,4,768000.0,15/07/2017
193.74,1860.0,2.0,26 Bridport St,3205.0,3,2800000.0,15/07/2017
131.0,1999.0,1.0,16/74 Thomas St,3752.0,2,345000.0,15/07/2017
73.0,2005.0,1.0,906/700 Chapel St,3141.0,2,666000.0,15/07/2017
,,2.0,7/2 Cromwell Rd,3141.0,2,910000.0,15/07/2017
,1960.0,1.0,4/4 Powell St,3141.0,1,401500.0,15/07/2017
,,1.0,13 Kallista Rd,3171.0,3,760000.0,15/07/2017
135.0,1975.0,2.0,11 Craigielea Av,3021.0,2,610000.0,15/07/2017
130.0,1965.0,1.0,17 Jamieson St,3021.0,3,550000.0,15/07/2017
110.0,1950.0,1.0,62 Lester Av,3021.0,4,520000.0,15/07/2017
,,0.0,14 Covala Ct,3088.0,3,805000.0,15/07/2017
67.0,1950.0,0.0,8/289 Barkly St,3182.0,2,470000.0,15/07/2017
,,1.0,46 Chapel St,3182.0,3,1000000.0,15/07/2017
126.0,1910.0,3.0,18 Benjamin St,3020.0,3,860000.0,15/07/2017
,1985.0,1.0,2/2 Cooper St,3020.0,3,532000.0,15/07/2017
,,2.0,10 Matthews St,3020.0,3,960000.0,15/07/2017
,,5.0,4 Barnes Cr,3020.0,3,630000.0,15/07/2017
,,4.0,27 Champa Rd,3020.0,4,580000.0,15/07/2017
330.0,1990.0,2.0,1 Cowes Pl,3038.0,4,853000.0,15/07/2017
,,2.0,3 Mantaura Av,3038.0,4,704000.0,15/07/2017
,,1.0,52 Richardson St,3074.0,3,508000.0,15/07/2017
,,1.0,54 Swift St,3071.0,3,1236000.0,15/07/2017
,1970.0,1.0,12/45 Woolton Av,3071.0,1,328000.0,15/07/2017
119.0,1990.0,2.0,2/619 Toorak Rd,3142.0,2,1140000.0,15/07/2017
68.5,2012.0,1.0,2115/18 Mt Alexander Rd,3032.0,2,341500.0,15/07/2017
,1960.0,1.0,2/28 Broadmeadows Rd,3043.0,2,470000.0,15/07/2017
94.0,1960.0,0.0,18 Barbara St,3133.0,3,1111500.0,15/07/2017
,,2.0,509 Boronia Rd,3152.0,4,1214000.0,15/07/2017
153.0,1990.0,2.0,42 Argyle Wy,3152.0,4,1045000.0,15/07/2017
71.0,2012.0,1.0,12/440 Stud Rd,3152.0,3,622000.0,15/07/2017
135.0,1975.0,0.0,24 Fossickers Wy,3113.0,3,826000.0,15/07/2017
,,2.0,7 Portland Pl,3195.0,4,1265000.0,15/07/2017
,,1.0,2/63 Devonshire Rd,3087.0,2,604000.0,15/07/2017
98.0,1975.0,1.0,1/34 Longmuir Rd,3087.0,2,655000.0,15/07/2017
,,2.0,280 Grimshaw St,3087.0,3,740000.0,15/07/2017
116.0,1987.0,4.0,6 Cassowary Av,3030.0,3,505000.0,15/07/2017
,1965.0,3.0,3 Gavan Ct,3030.0,3,570000.0,15/07/2017
,,3.0,9 Kestrel Pl,3030.0,3,453000.0,15/07/2017
113.0,1980.0,1.0,2/50 Tower Rd,3030.0,2,335000.0,15/07/2017
,1970.0,1.0,3/30 Beaumont Pde,3012.0,1,280000.0,15/07/2017
,,3.0,41 Dongola Rd,3012.0,4,955000.0,15/07/2017
131.0,2013.0,2.0,5/2 Ormond Rd,3012.0,3,700000.0,15/07/2017
,,0.0,310/53 Batman St,3003.0,1,380000.0,15/07/2017
,,2.0,74 Dudley St,3003.0,4,1900000.0,15/07/2017
142.0,1985.0,2.0,27 Eyre St,3049.0,3,800000.0,15/07/2017
246.0,1978.0,2.0,994 Waverley Rd,3150.0,5,1090000.0,15/07/2017
178.0,1900.0,0.0,47 Pasco St,3016.0,4,1920000.0,15/07/2017
155.0,2011.0,2.0,24 Edenvale Bvd,3750.0,4,530000.0,15/07/2017
122.0,1945.0,2.0,17 Adeney St,3013.0,3,982500.0,15/07/2017
,1990.0,6.0,72 Bishop St,3013.0,3,1400000.0,15/07/2017
,,1.0,86 Francis St,3013.0,3,1042000.0,15/07/2017
144.0,1880.0,2.0,12 Montague St,3013.0,3,1230000.0,15/07/2017
,,2.0,220 Roberts St,3013.0,3,1005000.0,15/07/2017
,,0.0,101 Charles St,3067.0,2,911000.0,22/07/2017
175.0,2000.0,1.0,133 Yarra St,3067.0,2,1190000.0,22/07/2017
,,6.0,45 Afton St,3040.0,3,2050000.0,22/07/2017
136.0,1965.0,2.0,5 Aroona Ct,3040.0,3,1680000.0,22/07/2017
,1970.0,1.0,4/37 St Kinnord St,3040.0,1,280000.0,22/07/2017
,1970.0,1.0,6/39 St Kinnord St,3040.0,1,310000.0,22/07/2017
,,2.0,18 Valencia St,3040.0,5,1472000.0,22/07/2017
,1985.0,1.0,6/6 Etzel St,3042.0,2,454000.0,22/07/2017
,,2.0,16 Cain Ct,3018.0,3,1005000.0,22/07/2017
,1970.0,2.0,1/26 Maidstone St,3018.0,4,820000.0,22/07/2017
,,4.0,64 Queen St,3018.0,4,1360000.0,22/07/2017
,,1.0,6 Rose St,3018.0,3,950000.0,22/07/2017
107.0,1975.0,2.0,52 Shirley St,3028.0,3,620000.0,22/07/2017
130.0,1965.0,2.0,12 Chambers Rd,3025.0,3,830000.0,22/07/2017
,,1.0,131 Chambers Rd,3025.0,3,730000.0,22/07/2017
146.0,1950.0,5.0,313 Millers Rd,3025.0,4,805000.0,22/07/2017
100.0,2001.0,1.0,2/16 Stapley Cr,3025.0,2,510000.0,22/07/2017
,,1.0,48 McLaughlin St,3022.0,3,645000.0,22/07/2017
63.0,1960.0,2.0,16/74 Denbigh Rd,3143.0,2,486000.0,22/07/2017
129.0,2011.0,2.0,2/41 Sandown Rd,3032.0,3,855000.0,22/07/2017
117.0,1900.0,1.0,67 The Parade,3032.0,2,1035000.0,22/07/2017
,,2.0,85 The Parade,3032.0,3,1310000.0,22/07/2017
154.0,1965.0,1.0,5 Kiewa St,3147.0,4,1450000.0,22/07/2017
1.0,2000.0,2.0,47B Vannam Dr,3147.0,3,1060000.0,22/07/2017
154.0,1960.0,2.0,14 Ebb St,3195.0,3,970000.0,22/07/2017
,,2.0,12 Pacific Dr,3195.0,4,840000.0,22/07/2017
,,1.0,26 Clarendon St,3034.0,4,665000.0,22/07/2017
103.0,1990.0,2.0,49 Ridge Dr,3034.0,3,750000.0,22/07/2017
166.0,1985.0,3.0,55 Ridge Dr,3034.0,5,800000.0,22/07/2017
,1960.0,1.0,9/3 Boston Rd,3103.0,2,800000.0,22/07/2017
,,2.0,5 Tedstone Cr,3103.0,5,2400000.0,22/07/2017
262.0,1980.0,2.0,7 Adeney St,3104.0,5,2400000.0,22/07/2017
,,2.0,1120 Burke Rd,3104.0,3,2668000.0,22/07/2017
,,2.0,4 Carrington St,3104.0,4,1750000.0,22/07/2017
266.0,1960.0,3.0,67 Winfield Rd,3104.0,4,1850000.0,22/07/2017
244.0,2005.0,2.0,12 Windsor Dr,3807.0,4,670000.0,22/07/2017
203.0,2007.0,2.0,16A Coronet Gr,3193.0,3,1850000.0,22/07/2017
109.98,1960.0,1.0,9 Sullivan St,3081.0,2,906000.0,22/07/2017
,,3.0,11 Buckingham Av,3204.0,3,1640000.0,22/07/2017
,,2.0,22 Mortimore St,3204.0,3,1610000.0,22/07/2017
75.0,1967.0,1.0,2/21 Vickery St,3204.0,2,410000.0,22/07/2017
188.0,1950.0,2.0,12 Wood St,3204.0,5,1500000.0,22/07/2017
,1990.0,1.0,1a Benina St,3165.0,2,860000.0,22/07/2017
,,2.0,2 Northgate Dr,3806.0,4,775000.0,22/07/2017
,,2.0,5 Russel Av,3806.0,3,755000.0,22/07/2017
,,4.0,488 Middleborough Rd,3130.0,3,1020000.0,22/07/2017
103.0,2014.0,1.0,2A Stewart Av,3130.0,3,874000.0,22/07/2017
137.0,2002.0,1.0,12/27 Marnoo St,3019.0,3,560000.0,22/07/2017
,,1.0,4/3 Gleniffer Av,3187.0,2,620000.0,22/07/2017
,1990.0,1.0,10 Grant St,3187.0,3,1500000.0,22/07/2017
,,1.0,39 Blair St,3047.0,1,1100000.0,22/07/2017
100.0,1960.0,1.0,82 Cuthbert St,3047.0,3,450000.0,22/07/2017
,,1.0,4 Holberry St,3047.0,3,560000.0,22/07/2017
107.0,1920.0,1.0,148 Donald St,3056.0,3,1120000.0,22/07/2017
101.0,1922.0,0.0,54 Dunstan Av,3056.0,2,1110000.0,22/07/2017
,,1.0,9 First Av,3056.0,3,1260000.0,22/07/2017
238.0,1950.0,6.0,24 Mitchell St,3056.0,4,1790000.0,22/07/2017
49.0,2011.0,1.0,408/1 Brunswick Rd,3057.0,1,390500.0,22/07/2017
132.0,,1.0,22 Alma Rd,3083.0,4,800000.0,22/07/2017
268.0,1991.0,2.0,43 Cheadle Cr,3083.0,5,999000.0,22/07/2017
,,3.0,398 Grimshaw St,3083.0,3,680000.0,22/07/2017
,,2.0,17 Blackwood Ct,3023.0,4,750000.0,22/07/2017
,,4.0,4 Lynden St,3124.0,3,1830000.0,22/07/2017
,,0.0,66 Palmerston St,3053.0,3,920000.0,22/07/2017
,,0.0,51 Davis St,3054.0,3,1400000.0,22/07/2017
86.0,1975.0,2.0,5/9 Cosy Gum Rd,3163.0,2,796000.0,22/07/2017
,,1.0,9 Vine Gr,3163.0,2,1630000.0,22/07/2017
133.0,1990.0,2.0,2A Walden Gr,3163.0,3,1050000.0,22/07/2017
,,1.0,15A Riversdale Av,3197.0,3,825000.0,22/07/2017
88.0,2007.0,1.0,6/374 Dandenong Rd,3161.0,2,610000.0,22/07/2017
,2012.0,3.0,3/22 Stapley Cr,3148.0,3,977500.0,22/07/2017
104.0,1980.0,2.0,1/15 Cross Rd,3196.0,2,639000.0,22/07/2017
,,1.0,10 Cronin Ct,3192.0,4,1138000.0,22/07/2017
169.0,1970.0,2.0,30 Nancy St,3192.0,3,1050000.0,22/07/2017
110.0,2011.0,1.0,11/165 Noone St,3068.0,2,640000.0,22/07/2017
143.0,1930.0,2.0,35 Belgrave St,3058.0,3,1285000.0,22/07/2017
,2015.0,2.0,1B Crozier St,3058.0,3,890000.0,22/07/2017
94.0,1890.0,0.0,53 Mater St,3066.0,2,1080000.0,22/07/2017
40.0,,2.0,42 Excelsior Hts,3064.0,6,1000000.0,22/07/2017
185.0,1999.0,2.0,11 Heytesbury Cr,3064.0,3,607500.0,22/07/2017
150.0,2008.0,2.0,60 Northumberland Cct,3064.0,3,500000.0,22/07/2017
122.25,,2.0,24 Paddington St,3064.0,3,515000.0,22/07/2017
161.0,2014.0,2.0,70 Penhall Dr,3064.0,3,510000.0,22/07/2017
188.0,2011.0,2.0,36 Serenity Wy,3064.0,4,592500.0,22/07/2017
,2015.0,2.0,6 Virtue Wy,3064.0,4,595000.0,22/07/2017
,,1.0,8 Railway Cr,3136.0,3,1005000.0,22/07/2017
145.0,1960.0,1.0,1 Caroline St,3175.0,3,669000.0,22/07/2017
,,10.0,1462 Heatherton Rd,3175.0,3,880000.0,22/07/2017
,,2.0,7 Belmont Av,3175.0,3,560000.0,22/07/2017
186.0,1970.0,4.0,7 Buchan St,3175.0,5,895000.0,22/07/2017
,,2.0,4/193 Whitehorse Rd,3103.0,2,710000.0,22/07/2017
,,6.0,15 Abercairn Ct,3023.0,3,572000.0,22/07/2017
105.9,1995.0,2.0,11 Barley Ct,3037.0,4,505000.0,22/07/2017
,,2.0,29 Kingsley Pl,3037.0,3,550000.0,22/07/2017
215.0,1975.0,2.0,5 Alma Ct,3108.0,5,1530000.0,22/07/2017
121.0,2010.0,2.0,18B Churchill St,3109.0,3,816000.0,22/07/2017
203.0,1980.0,2.0,45 Elizabeth St,3109.0,4,1385000.0,22/07/2017
,,2.0,66 Lisbeth Av,3111.0,3,900000.0,22/07/2017
74.0,1960.0,2.0,33 Kanooka Gr,3177.0,2,472500.0,22/07/2017
60.0,1990.0,1.0,205/30 St Andrews Pl,3002.0,1,895000.0,22/07/2017
104.0,2000.0,2.0,9a Ivan Av,3196.0,2,724000.0,22/07/2017
165.0,1900.0,2.0,16 Allison Rd,3185.0,3,1975000.0,22/07/2017
117.0,1965.0,2.0,4/49 Seymour Rd,3185.0,3,1200000.0,22/07/2017
,2009.0,2.0,1/1326 Main Rd,3095.0,3,751000.0,22/07/2017
,,1.0,1/3 Greig Ct,3184.0,2,635000.0,22/07/2017
73.0,1970.0,1.0,7/59 Ormond Rd,3184.0,2,630000.0,22/07/2017
,2013.0,1.0,4/6 Pine Av,3184.0,2,730000.0,22/07/2017
,,2.0,13 Anglers Dr,3076.0,4,600000.0,22/07/2017
,,1.0,111 Duffy St,3076.0,3,410000.0,22/07/2017
,,2.0,6 Shields St,3076.0,3,545000.0,22/07/2017
,,1.0,15 Robb St,3040.0,3,1620000.0,22/07/2017
,,1.0,6/10 Violet St,3040.0,1,326000.0,22/07/2017
152.0,1925.0,2.0,18 Royal Av,3041.0,3,1535000.0,22/07/2017
102.0,1950.0,1.0,115 Lorne St,3060.0,2,830000.0,22/07/2017
118.0,1955.0,2.0,7 Austin St,3156.0,3,740000.0,22/07/2017
,,1.0,15/60 Farnham St,3031.0,2,505000.0,22/07/2017
110.0,2007.0,1.0,107/250 Barkly St,3011.0,2,430000.0,22/07/2017
106.0,1880.0,3.0,16 Creswick St,3011.0,3,900000.0,22/07/2017
206.0,1994.0,1.0,15 Greer St,3011.0,4,1000000.0,22/07/2017
101.7,1920.0,3.0,12 Jerrold St,3011.0,4,891000.0,22/07/2017
,,1.0,2/66 Mahoneys Rd,3131.0,3,742000.0,22/07/2017
114.0,1960.0,1.0,19 Victor Cr,3131.0,3,1011000.0,22/07/2017
,,2.0,10 Yuluma Ct,3199.0,4,600500.0,22/07/2017
,,1.0,18 Blaxland Av,3199.0,3,665000.0,22/07/2017
,,1.0,124 Carrick Dr,3043.0,3,645000.0,22/07/2017
,,2.0,11 Leura Ct,3043.0,3,627000.0,22/07/2017
62.0,1970.0,1.0,2/10 Osborne Av,3146.0,2,580000.0,22/07/2017
73.0,1970.0,1.0,8/12 Osborne Av,3146.0,2,519500.0,22/07/2017
120.0,2012.0,1.0,2/51 Avonhurst Dr,3150.0,2,656000.0,22/07/2017
,,1.0,1/6 Kirstina Rd,3150.0,2,730000.0,22/07/2017
152.0,1975.0,3.0,32 Maylands Cr,3150.0,5,1182000.0,22/07/2017
,,2.0,2/40 The Outlook,3150.0,4,1500000.0,22/07/2017
,,1.0,25 Walter St,3150.0,3,1800000.0,22/07/2017
,,2.0,2 Wattletree Ct,3150.0,5,1832000.0,22/07/2017
124.0,1996.0,2.0,2/32 Wilson Rd,3150.0,3,1000000.0,22/07/2017
201.0,2000.0,2.0,4/39 Clovelly Av,3046.0,2,493000.0,22/07/2017
173.0,1960.0,5.0,8 Granville St,3046.0,3,940000.0,22/07/2017
73.0,2010.0,1.0,3/42 Harold St,3046.0,2,435000.0,22/07/2017
,,2.0,23 Bullanoo Ct,3088.0,3,725000.0,22/07/2017
,,1.0,41A Simmington Cct,3059.0,3,476500.0,22/07/2017
158.0,1960.0,2.0,146 East St,3046.0,4,741000.0,22/07/2017
100.0,1950.0,2.0,99 Hilton St,3046.0,3,550000.0,22/07/2017
,,2.0,15 David St,3188.0,3,1930000.0,22/07/2017
139.0,2014.0,2.0,7 Exon St,3188.0,3,1405000.0,22/07/2017
,,1.0,4/3 Kooyongkoot Rd,3122.0,2,500000.0,22/07/2017
,,1.0,11/36 Anderson Rd,3123.0,2,520000.0,22/07/2017
180.0,1957.0,3.0,91 Campbell St,3135.0,4,1270500.0,22/07/2017
129.0,1950.0,2.0,61 Canterbury Rd,3135.0,3,751000.0,22/07/2017
,1950.0,3.0,15 Adamson St,3084.0,3,1515000.0,22/07/2017
,,4.0,26 Bardia St,3081.0,2,735000.0,22/07/2017
,,2.0,254 Liberty Pde,3081.0,4,590000.0,22/07/2017
,,2.0,9 Barnet St,3190.0,3,1460000.0,22/07/2017
719.0,1998.0,2.0,10 Haynes St,3190.0,4,1535000.0,22/07/2017
236.0,1995.0,4.0,93 Saronvale Cr,3037.0,4,700000.0,22/07/2017
109.0,1986.0,0.0,46 Bourke Cr,3029.0,3,520000.0,22/07/2017
205.0,1985.0,2.0,2 Burge Cr,3029.0,4,650000.0,22/07/2017
,,1.0,11 Dummett Av,3029.0,4,576000.0,22/07/2017
70.0,1970.0,1.0,3/9 Clapham Rd,3166.0,2,472000.0,22/07/2017
113.0,2005.0,2.0,4/75 Green St,3079.0,2,880000.0,22/07/2017
154.0,2016.0,2.0,6/36 Livingstone St,3079.0,4,985000.0,22/07/2017
92.0,1960.0,3.0,12 Lorraine Cr,3047.0,3,528000.0,22/07/2017
,,2.0,15 Bletchley Pl,3021.0,4,590000.0,22/07/2017
166.0,2000.0,2.0,3 Border Dr,3033.0,3,918000.0,22/07/2017
,1950.0,1.0,28 Nyah St,3033.0,3,777000.0,22/07/2017
,,1.0,23 Phillip Rd,3033.0,4,880000.0,22/07/2017
90.0,1887.0,2.0,38 Wiltshire Dr,3101.0,2,591000.0,22/07/2017
106.9,1980.0,3.0,261 Taylors Rd,3021.0,3,565000.0,22/07/2017
141.0,1970.0,2.0,8 Carberry Dr,3337.0,4,362000.0,22/07/2017
,,1.0,44 Greenhills Dr,3337.0,3,330000.0,22/07/2017
,1964.0,2.0,60 Dickens St,3075.0,3,798000.0,22/07/2017
104.0,1970.0,2.0,69 Monash St,3075.0,3,560000.0,22/07/2017
102.0,2002.0,2.0,17/165 North Rd,3910.0,3,447000.0,22/07/2017
,,6.0,67 Union Rd,3910.0,4,900000.0,22/07/2017
93.82,1950.0,2.0,7 Churchill Av,3012.0,3,681000.0,22/07/2017
109.0,1930.0,5.0,12 Inkerman St,3012.0,3,1005000.0,22/07/2017
89.0,1990.0,2.0,18 Pullar St,3012.0,2,468000.0,22/07/2017
,,2.0,33 Richelieu St,3012.0,2,650000.0,22/07/2017
,,1.0,26 Millewa Av,3145.0,3,1638000.0,22/07/2017
132.0,2000.0,2.0,7 Cavalry Cct,3032.0,3,640000.0,22/07/2017
,,2.0,402/77 Village Wy,3032.0,2,410000.0,22/07/2017
94.0,1990.0,1.0,1/2 Dakara Cl,3048.0,3,420000.0,22/07/2017
,1983.0,2.0,30 Bennett St,3338.0,3,375000.0,22/07/2017
115.0,1985.0,1.0,8 Charles Ct,3338.0,3,326000.0,22/07/2017
,,2.0,6 Denny Pl,3338.0,3,400000.0,22/07/2017
,,2.0,39 First Av,3338.0,3,412250.0,22/07/2017
,,0.0,33 Westmelton Dr,3337.0,3,371500.0,22/07/2017
129.0,1980.0,2.0,4 Streeton Cct,3082.0,3,725000.0,22/07/2017
132.6,1950.0,2.0,11 Beaufort St,3132.0,3,1101000.0,22/07/2017
170.0,2000.0,2.0,1/17 Milne St,3132.0,4,926000.0,22/07/2017
55.0,2015.0,1.0,16/122 Maribyrnong Rd,3039.0,1,362000.0,22/07/2017
42.0,1978.0,1.0,3/2 Woods Av,3195.0,1,309000.0,22/07/2017
,,4.0,1 Therese Av,3149.0,3,1267000.0,22/07/2017
82.0,1970.0,1.0,4/254 Waverley Rd,3149.0,2,611000.0,22/07/2017
,,2.0,4 William St,3149.0,4,1750000.0,22/07/2017
132.0,2005.0,2.0,2 Kinkora Ct,3170.0,3,755000.0,22/07/2017
3.0,2002.0,2.0,25 Morawa Dr,3170.0,3,862000.0,22/07/2017
104.0,1960.0,2.0,75 Wattle Gr,3170.0,3,815500.0,22/07/2017
154.3,1940.0,3.0,102 Market St,3015.0,3,1100000.0,22/07/2017
163.0,1975.0,2.0,8 Goble St,3042.0,4,1130000.0,22/07/2017
178.74,2008.0,1.0,64 Muriel St,3042.0,4,1006000.0,22/07/2017
82.0,1998.0,3.0,2/21 Marna Ct,3174.0,2,445000.0,22/07/2017
130.0,1970.0,1.0,371 Princes Hwy,3174.0,3,650000.0,22/07/2017
53.0,2010.0,1.0,306/64 MacAulay Rd,3051.0,2,465000.0,22/07/2017
,1910.0,1.0,19 Charles St,3070.0,3,1290000.0,22/07/2017
112.0,1920.0,1.0,31 Gladstone Av,3070.0,3,1335000.0,22/07/2017
,,1.0,304/481 High St,3070.0,1,352500.0,22/07/2017
,1950.0,2.0,8 Swift St,3070.0,3,1875000.0,22/07/2017
243.0,2010.0,2.0,44 Golf Rd,3167.0,4,1390000.0,22/07/2017
300.0,2010.0,2.0,1 Loxton Wy,3810.0,4,643500.0,22/07/2017
,,1.0,16/43 Arndt Rd,3044.0,2,541000.0,22/07/2017
88.3,2012.0,1.0,1A Braeside St,3044.0,2,510000.0,22/07/2017
80.7,2008.0,1.0,3/25 Devon Rd,3044.0,2,550000.0,22/07/2017
111.0,2010.0,1.0,2/8 Stewart St,3044.0,2,580000.0,22/07/2017
,1998.0,1.0,1/18 Sylvan Gr,3044.0,2,706000.0,22/07/2017
,1968.0,1.0,5/109 Ross St,3207.0,2,559000.0,22/07/2017
,,1.0,306/323 Dandenong Rd,3181.0,2,570000.0,22/07/2017
34.0,1965.0,1.0,5/49 Austral Av,3072.0,1,250000.0,22/07/2017
41.0,1965.0,1.0,1/70 Bruce St,3072.0,1,392000.0,22/07/2017
43.0,2000.0,1.0,24 Dermot St,3072.0,1,505000.0,22/07/2017
107.0,1925.0,3.0,27 Pender St,3072.0,3,980000.0,22/07/2017
,2013.0,1.0,4/26 Acheron Av,3073.0,2,495000.0,22/07/2017
65.0,1965.0,1.0,9/23 Ashley St,3073.0,2,320000.0,22/07/2017
114.0,2010.0,1.0,1/3 Drysdale St,3073.0,2,617500.0,22/07/2017
251.0,2015.0,2.0,11 Knox St,3073.0,5,1282500.0,22/07/2017
,,2.0,20 Massey Av,3073.0,4,760500.0,22/07/2017
51.0,2011.0,1.0,221/253 Bridge Rd,3121.0,2,419000.0,22/07/2017
,,1.0,17 Dickmann St,3121.0,3,1590000.0,22/07/2017
,,2.0,607/2 McGoun St,3121.0,2,592000.0,22/07/2017
141.0,1940.0,2.0,401/28 Tanner St,3121.0,2,1667500.0,22/07/2017
77.0,2011.0,1.0,306/45 York St,3121.0,2,685000.0,22/07/2017
145.0,1975.0,2.0,26 Major St,3134.0,3,882500.0,22/07/2017
162.0,1977.0,2.0,3 Sang Ct,3134.0,3,910000.0,22/07/2017
,,2.0,3A Homebush Ct,3135.0,3,777000.0,22/07/2017
,2000.0,2.0,4 Almands Av,3064.0,3,510000.0,22/07/2017
125.0,1950.0,1.0,124 Abbott St,3191.0,3,1651000.0,22/07/2017
,1970.0,1.0,5/273 Bluff Rd,3191.0,2,770000.0,22/07/2017
152.0,1970.0,2.0,72 Arnold Dr,3179.0,4,1040000.0,22/07/2017
179.0,1985.0,2.0,17 Walsh Av,3179.0,4,1120000.0,22/07/2017
,2005.0,2.0,1/22 Vigo St,3011.0,3,886000.0,22/07/2017
,,2.0,15 Domain Tce,3752.0,3,601000.0,22/07/2017
,,2.0,37 Grange Dr,3752.0,4,810000.0,22/07/2017
,,4.0,22 Strathoon Cr,3752.0,5,945000.0,22/07/2017
118.0,2008.0,2.0,102 Vincent Dr,3752.0,3,500000.0,22/07/2017
,,1.0,6/57 Adams St,3141.0,2,747500.0,22/07/2017
43.0,1960.0,1.0,7/85 Caroline St,3141.0,1,420000.0,22/07/2017
63.0,2014.0,0.0,804/2 Claremont St,3141.0,2,460000.0,22/07/2017
133.0,1995.0,2.0,10/391 Toorak Rd,3141.0,2,1340000.0,22/07/2017
89.25,,2.0,1/2 Mary St,3171.0,2,580000.0,22/07/2017
105.0,1980.0,2.0,5 Gwent St,3172.0,3,700000.0,22/07/2017
,,3.0,76 East Esplanade,3021.0,3,627000.0,22/07/2017
49.0,1971.0,1.0,8/240 Barkly St,3182.0,1,360000.0,22/07/2017
,,0.0,7/59 Carlisle St,3182.0,2,530000.0,22/07/2017
,1960.0,1.0,4/63 Carlisle St,3182.0,2,533000.0,22/07/2017
,,1.0,55 Havelock St,3182.0,3,1180000.0,22/07/2017
185.0,1960.0,2.0,10 Fenacre St,3041.0,4,1220000.0,22/07/2017
127.0,1975.0,3.0,315 Elizabeth Dr,3429.0,3,500000.0,22/07/2017
96.0,1994.0,4.0,11 Gruner St,3429.0,3,438000.0,22/07/2017
,1950.0,3.0,24 Matthews St,3020.0,3,910000.0,22/07/2017
181.6,2005.0,1.0,95A Berkshire Rd,3020.0,4,650000.0,22/07/2017
,,0.0,46 Clayton St,3020.0,3,595000.0,22/07/2017
,,2.0,19 Estelle St,3020.0,3,710000.0,22/07/2017
27.0,1999.0,1.0,9 Noble Ct,3020.0,3,615000.0,22/07/2017
,,2.0,34 Ralph St,3020.0,4,859000.0,22/07/2017
,,2.0,23 Bristol St,3127.0,3,2225000.0,22/07/2017
,,1.0,15 Charles St,3127.0,2,1950000.0,22/07/2017
,,2.0,6 Durham Rd,3127.0,4,2550000.0,22/07/2017
,,1.0,1/24 Suffolk Rd,3127.0,2,830000.0,22/07/2017
156.0,2000.0,2.0,7 Argyll St,3037.0,4,740000.0,22/07/2017
,2000.0,2.0,44 Roseleigh Bvd,3037.0,3,620000.0,22/07/2017
156.0,2006.0,2.0,26 Bradman Dr,3029.0,4,463500.0,22/07/2017
153.0,2009.0,2.0,30 Cobram St,3029.0,3,530000.0,22/07/2017
162.0,2012.0,2.0,7 Vive St,3029.0,3,446000.0,22/07/2017
161.0,2005.0,2.0,55 Bloomsbury Dr,3037.0,3,520000.0,22/07/2017
119.0,2011.0,1.0,20 Hobart Wy,3037.0,3,530000.0,22/07/2017
260.0,2011.0,2.0,6 Hobart Wy,3037.0,5,725500.0,22/07/2017
,,1.0,47 Apollo Rd,3038.0,4,688000.0,22/07/2017
,,1.0,7 Apollo Rd,3038.0,3,630000.0,22/07/2017
,,6.0,4 Goulburn Wy,3038.0,4,800000.0,22/07/2017
,,2.0,4 Pacific Pl,3038.0,3,760000.0,22/07/2017
143.0,2004.0,2.0,23A Wentworth Dr,3038.0,3,502000.0,22/07/2017
33.0,,2.0,32 Hillhouse Rd,3106.0,4,1275000.0,22/07/2017
,,3.0,1 Saville Ct,3106.0,5,1300000.0,22/07/2017
240.0,1970.0,4.0,46 Feathertop Av,3107.0,4,1215000.0,22/07/2017
,,2.0,20 Oak Cr,3107.0,4,1320000.0,22/07/2017
115.0,2005.0,1.0,1/6 Union St,3107.0,2,731000.0,22/07/2017
116.0,1970.0,2.0,24 Banksia Av,3074.0,3,651000.0,22/07/2017
121.0,1965.0,2.0,14 Marjory St,3074.0,3,631000.0,22/07/2017
,,2.0,37 Smith Av,3074.0,3,715500.0,22/07/2017
113.0,1930.0,0.0,105 Fyffe St,3071.0,3,1110000.0,22/07/2017
